Nom Gare;Code Gare;Type jour;Date;Annee;Ligne;Axe;Tranche horaire;Somme de Montants
VILLENEUVE-SAINT-GEORGES;87681825;JOB;2024-05-03;2024;D;D;De 10h à 16h;6156
MONTRY-CONDE;87116400;JOB;2023-09-19;2023;P;P;De 16h à 20h;15
LE-VERT-DE-MAISONS;87681247;DIM;2024-03-03;2024;D;D;Après 20h;221
VILLENEUVE-SAINT-GEORGES;87681825;JOB;2024-05-03;2024;D;D;De 16h à 20h;7462
MONTSOULT-MAFFLIERS;87276493;SAM;2023-11-18;2023;H;H;De 6h à 10h;177
LE-VERT-DE-MAISONS;87681247;DIM;2024-03-03;2024;D;D;De 16h à 20h;703
VILLENEUVE-TRIAGE;87681809;JOB;2024-05-03;2024;D;D;De 16h à 20h;668
MONTSOULT-MAFFLIERS;87276493;JOB;2023-11-14;2023;H;H;De 10h à 16h;765
LIANCOURT-SAINT-PIERRE;87381210;SAM;2023-11-18;2023;J;J6;De 6h à 10h;3
VILLENNES-SUR-SEINE;87386649;SAM;2021-04-12;2021;J;J5;De 10h à 16h;312
MORET-VENEUX-LES-SABLONS;87682278;DIM;2023-11-19;2023;R;R;De 16h à 20h;307
LIEUSAINT-MOISSY;87682153;DIM;2024-03-03;2024;D;D;Après 20h;296
VILLENNES-SUR-SEINE;87386649;SAM;2021-04-12;2021;J;J5;De 6h à 10h;115
MORET-VENEUX-LES-SABLONS;87682278;JOB;2023-11-14;2023;R;R;De 6h à 10h;965
LIEUSAINT-MOISSY;87682153;DIM;2024-03-03;2024;D;D;De 16h à 20h;1227
VILLENNES-SUR-SEINE;87386649;DIM;2021-05-12;2021;J;J5;Après 20h;18
MORMANT;87116087;SAM;2023-11-18;2023;P;P;De 6h à 10h;98
LIEUSAINT-MOISSY;87682153;JOB;2024-05-03;2024;D;D;De 10h à 16h;2867
VILLENNES-SUR-SEINE;87386649;DIM;2021-05-12;2021;J;J5;De 10h à 16h;205
MORMANT;87116087;DIM;2023-11-19;2023;P;P;De 10h à 16h;112
LIMAY;87381582;SAM;2023-11-18;2023;J;J6;De 6h à 10h;156
VILLENNES-SUR-SEINE;87386649;DIM;2021-05-12;2021;J;J5;De 6h à 10h;61
MORMANT;87116087;JOB;2023-11-14;2023;P;P;De 10h à 16h;142
LISIERE-PEREIRE;87733683;SAM;2023-10-14;2023;T13;T13;De 6h à 10h;87
VILLENNES-SUR-SEINE;87386649;JOB;2021-07-12;2021;J;J5;Avant 6h;9
MORMANT;87116087;JOB;2023-11-14;2023;P;P;De 16h à 20h;102
LISIERE-PEREIRE;87733683;DIM;2023-10-15;2023;T13;T13;Après 20h;19
VILLENNES-SUR-SEINE;87386649;JOB;2021-07-12;2021;J;J5;De 10h à 16h;230
MORTCERF;87116244;DIM;2023-11-19;2023;P;P;Après 20h;6
LISIERE-PEREIRE;87733683;DIM;2023-10-15;2023;T13;T13;De 16h à 20h;117
VILLENNES-SUR-SEINE;87386649;JOB;2021-07-12;2021;J;J5;De 16h à 20h;227
MORTCERF;87116244;DIM;2023-11-19;2023;P;P;De 10h à 16h;33
LISIERE-PEREIRE;87733683;JOB;2023-10-19;2023;T13;T13;De 16h à 20h;286
VILLEPARISIS-MITRY-LE-NEUF;87271510;SAM;2019-03-16;2019;B;B;Après 20h;387
MORTCERF;87116244;JOB;2023-11-14;2023;P;P;De 16h à 20h;33
L'ISLE-ADAM-PARMAIN;87276527;SAM;2023-11-18;2023;H;H;Après 20h;97
VILLEPARISIS-MITRY-LE-NEUF;87271510;SAM;2019-03-16;2019;B;B;De 16h à 20h;1046
MOULIN-GALANT;87681403;SAM;2024-02-03;2024;D;D;De 10h à 16h;229
L'ISLE-ADAM-PARMAIN;87276527;DIM;2023-11-19;2023;H;H;Avant 6h;8
VILLEPARISIS-MITRY-LE-NEUF;87271510;DIM;2019-03-17;2019;B;B;De 16h à 20h;711
MOULIN-GALANT;87681403;DIM;2024-03-03;2024;D;D;De 10h à 16h;149
LIVRY-SUR-SEINE;87682401;SAM;2023-11-18;2023;R;R;De 6h à 10h;30
VILLEPARISIS-MITRY-LE-NEUF;87271510;DIM;2019-03-17;2019;B;B;De 6h à 10h;519
MOUROUX;87116285;DIM;2023-11-19;2023;P;P;Après 20h;4
LIVRY-SUR-SEINE;87682401;JOB;2023-11-14;2023;R;R;De 6h à 10h;159
VILLEPARISIS-MITRY-LE-NEUF;87271510;JOB;2023-05-10;2023;B;B;Avant 6h;353
MOUROUX;87116285;JOB;2023-11-14;2023;P;P;De 16h à 20h;22
LIZY-SUR-OURCQ;87116632;SAM;2023-09-16;2023;P;P;Après 20h;29
VILLEPINTE;87271452;SAM;2019-03-16;2019;B;B;Après 20h;283
MUSEE-D'ORSAY;87547307;SAM;2017-04-22;2017;C;C;De 10h à 16h;1995
LIZY-SUR-OURCQ;87116632;DIM;2023-09-17;2023;P;P;De 16h à 20h;61
VILLEPINTE;87271452;SAM;2019-03-16;2019;B;B;De 10h à 16h;1114
MUSEE-D'ORSAY;87547307;JOB;2017-04-25;2017;C;C;Avant 6h;20
LIZY-SUR-OURCQ;87116632;DIM;2023-09-17;2023;P;P;De 6h à 10h;33
VILLEPINTE;87271452;SAM;2019-03-16;2019;B;B;De 16h à 20h;652
NANTERRE-UNIVERSITE;87386318;JOB;2023-11-14;2023;L;L3;De 10h à 16h;2446
LONGJUMEAU;87393611;SAM;2017-04-22;2017;C;C;Après 20h;34
VILLEPINTE;87271452;DIM;2019-03-24;2019;B;B;Après 20h;232
NANTEUIL-LE-HAUDOUIN;87271577;DIM;2023-11-19;2023;K;K;Après 20h;6
LONGJUMEAU;87393611;SAM;2017-04-22;2017;C;C;De 10h à 16h;214
VILLEPINTE;87271452;JOB;2023-05-10;2023;B;B;De 10h à 16h;714
NANTEUIL-LE-HAUDOUIN;87271577;DIM;2023-11-19;2023;K;K;De 6h à 10h;11
LONGJUMEAU;87393611;JOB;2017-04-25;2017;C;C;Avant 6h;10
VILLEPREUX-LES-CLAYES;87393413;SAM;2023-11-18;2023;N;N;De 6h à 10h;327
NANTEUIL-LE-HAUDOUIN;87271577;JOB;2023-11-14;2023;K;K;Avant 6h;23
LONGUEVILLE;87116137;SAM;2023-11-18;2023;P;P;De 10h à 16h;328
VILLEPREUX-LES-CLAYES;87393413;DIM;2023-11-19;2023;N;N;De 10h à 16h;500
NANTEUIL-SAACY;87116558;SAM;2023-09-16;2023;P;P;De 10h à 16h;194
LONGUEVILLE;87116137;SAM;2023-11-18;2023;P;P;De 16h à 20h;177
VILLEPREUX-LES-CLAYES;87393413;JOB;2023-11-14;2023;N;N;Avant 6h;83
NEMOURS-SAINT-PIERRE;87684126;DIM;2023-11-19;2023;R;R;Après 20h;88
LONGUEVILLE;87116137;JOB;2023-11-14;2023;P;P;Après 20h;70
VILLETANEUSE-UNIVERSITE;87697318;SAM;2021-11-20;2021;T11;T11;De 10h à 16h;825
NEMOURS-SAINT-PIERRE;87684126;DIM;2023-11-19;2023;R;R;De 10h à 16h;476
LONGUEVILLE;87116137;JOB;2023-11-14;2023;P;P;De 10h à 16h;288
VILLETANEUSE-UNIVERSITE;87697318;DIM;2021-11-21;2021;T11;T11;Après 20h;98
NEMOURS-SAINT-PIERRE;87684126;DIM;2023-11-19;2023;R;R;De 6h à 10h;193
LONGUEVILLE;87116137;JOB;2023-11-14;2023;P;P;De 6h à 10h;511
VILLETANEUSE-UNIVERSITE;87697318;JOB;2021-11-23;2021;T11;T11;De 6h à 10h;1007
NEUILLY-PORTE-MAILLOT;87381020;SAM;2017-04-22;2017;C;C;Après 20h;746
LOUVECIENNES;87382457;SAM;2023-11-18;2023;L;L2;De 16h à 20h;246
VILLIERS-LE-BEL-GONESSE-ARNOUVILLE;87276220;SAM;2024-02-03;2024;D;D;De 16h à 20h;2423
NEUILLY-PORTE-MAILLOT;87381020;SAM;2017-04-22;2017;C;C;De 10h à 16h;1042
LOUVECIENNES;87382457;DIM;2023-11-19;2023;L;L2;Après 20h;51
VILLIERS-LE-BEL-GONESSE-ARNOUVILLE;87276220;DIM;2024-03-03;2024;D;D;Après 20h;823
NEUILLY-PORTE-MAILLOT;87381020;SAM;2017-04-22;2017;C;C;De 16h à 20h;1365
LOUVECIENNES;87382457;JOB;2023-11-14;2023;L;L2;Après 20h;54
VILLIERS-LE-BEL-GONESSE-ARNOUVILLE;87276220;DIM;2024-03-03;2024;D;D;De 10h à 16h;3994
NEUILLY-PORTE-MAILLOT;87381020;DIM;2017-04-23;2017;C;C;Après 20h;407
LOUVRES;87276253;SAM;2024-02-03;2024;D;D;De 10h à 16h;884
VILLIERS-LE-BEL-GONESSE-ARNOUVILLE;87276220;JOB;2024-05-03;2024;D;D;Après 20h;884
NEUILLY-PORTE-MAILLOT;87381020;DIM;2017-04-23;2017;C;C;De 16h à 20h;921
LOUVRES;87276253;JOB;2024-05-03;2024;D;D;Après 20h;122
VILLIERS-MONTBARBIN;87116749;JOB;2023-09-19;2023;P;P;Après 20h;3
NEUILLY-PORTE-MAILLOT;87381020;JOB;2017-04-25;2017;C;C;De 6h à 10h;2247
LUZARCHES;87276576;SAM;2023-11-18;2023;H;H;Avant 6h;6
VILLIERS-MONTBARBIN;87116749;JOB;2023-09-19;2023;P;P;De 10h à 16h;18
NEUVILLE-UNIVERSITE;87334482;SAM;2022-11-19;2022;A;A;De 10h à 16h;1102
LUZARCHES;87276576;SAM;2023-11-18;2023;H;H;De 6h à 10h;70
VILLIERS-NEAUPHLE-PONTCHARTRAIN;87393884;DIM;2023-11-19;2023;N;N;De 6h à 10h;23
NEUVILLE-UNIVERSITE;87334482;SAM;2022-11-19;2022;A;A;De 6h à 10h;470
LUZARCHES;87276576;DIM;2023-11-19;2023;H;H;De 6h à 10h;44
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;SAM;2022-03-19;2022;E;E;Avant 6h;121
NEUVILLE-UNIVERSITE;87334482;JOB;2022-11-22;2022;A;A;De 6h à 10h;118
LUZARCHES;87276576;JOB;2023-11-14;2023;H;H;Avant 6h;30
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;SAM;2022-03-19;2022;E;E;De 6h à 10h;1533
NEUVILLE-UNIVERSITE;87334482;JOB;2022-11-30;2022;A;A;Après 20h;71
LYCEE-HENRI-SELLIER;87988717;SAM;2021-11-09;2021;T4;T4;De 16h à 20h;249
VILLIERS-SUR-MARNE-LE-PLESSIS-TREVISE;87113795;DIM;2022-03-20;2022;E;E;Après 20h;421
NEUVILLE-UNIVERSITE;87334482;JOB;2022-11-30;2022;A;A;Avant 6h;11
LYCEE-HENRI-SELLIER;87988717;DIM;2021-12-09;2021;T4;T4;Avant 6h;14
VIROFLAY-RIVE-DROITE;87382887;DIM;2023-11-19;2023;L;L2;De 10h à 16h;654
NEUVILLE-UNIVERSITE;87334482;JOB;2022-11-30;2022;A;A;De 6h à 10h;1548
LYCEE-HENRI-SELLIER;87988717;JOB;2021-09-21;2021;T4;T4;De 16h à 20h;873
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2017-04-22;2017;C;C;De 10h à 16h;979
NEZEL-AULNAY;87381731;SAM;2023-11-18;2023;N;N;De 10h à 16h;36
LYCEE-HENRI-SELLIER;87988717;JOB;2021-09-21;2021;T4;T4;De 6h à 10h;677
VIROFLAY-RIVE-GAUCHE;87393215;SAM;2023-11-18;2023;N;N;De 10h à 16h;861
NEZEL-AULNAY;87381731;JOB;2023-11-14;2023;N;N;De 6h à 10h;91
MAGENTA;87281873;SAM;2022-03-19;2022;E;E;Après 20h;5373
VIROFLAY-RIVE-GAUCHE;87393215;DIM;2017-04-23;2017;C;C;De 16h à 20h;429
NOGENT-L'ARTAUD-CHARLY;87116566;SAM;2023-09-16;2023;P;P;Après 20h;20
MAGENTA;87281873;SAM;2022-03-19;2022;E;E;De 10h à 16h;10898
VIROFLAY-RIVE-GAUCHE;87393215;DIM;2023-11-19;2023;N;N;De 16h à 20h;545
NOGENT-L'ARTAUD-CHARLY;87116566;DIM;2023-09-17;2023;P;P;Après 20h;20
MAGENTA;87281873;JOB;2022-03-22;2022;E;E;De 6h à 10h;19467
VIROFLAY-RIVE-GAUCHE;87393215;JOB;2017-04-25;2017;C;C;Après 20h;190
NOGENT-L'ARTAUD-CHARLY;87116566;DIM;2023-09-17;2023;P;P;De 6h à 10h;36
MAISONS-ALFORT-ALFORTVILLE;87681155;SAM;2024-02-03;2024;D;D;Après 20h;2008
VIROFLAY-RIVE-GAUCHE;87393215;JOB;2017-04-25;2017;C;C;De 10h à 16h;866
NOGENT-LE-PERREUX;87113746;DIM;2022-03-20;2022;E;E;De 10h à 16h;971
MAISONS-ALFORT-ALFORTVILLE;87681155;SAM;2024-02-03;2024;D;D;Avant 6h;219
VIROFLAY-RIVE-GAUCHE;87393215;JOB;2017-04-25;2017;C;C;De 6h à 10h;2196
NOGENT-LE-PERREUX;87113746;DIM;2022-03-20;2022;E;E;De 6h à 10h;263
MAISONS-ALFORT-ALFORTVILLE;87681155;SAM;2024-02-03;2024;D;D;De 16h à 20h;3671
VIROFLAY-RIVE-GAUCHE;87393215;JOB;2023-11-14;2023;N;N;Avant 6h;24
NOGENT-LE-PERREUX;87113746;JOB;2022-03-22;2022;E;E;De 16h à 20h;1272
MAISONS-ALFORT-ALFORTVILLE;87681155;JOB;2024-05-03;2024;D;D;Avant 6h;375
VIROFLAY-RIVE-GAUCHE;87393215;JOB;2023-11-14;2023;N;N;De 10h à 16h;822
NOGENT-LE-PERREUX;87113746;JOB;2022-03-22;2022;E;E;De 6h à 10h;2197
MAISONS-ALFORT-ALFORTVILLE;87681155;JOB;2024-05-03;2024;D;D;De 10h à 16h;5427
VIRY-CHATILLON;87681312;JOB;2024-05-03;2024;D;D;Avant 6h;76
NOINTEL-MOURS;87276758;SAM;2023-11-18;2023;H;H;De 6h à 10h;62
MAISONS-LAFFITTE;87386425;SAM;2023-11-18;2023;L;L3;Avant 6h;22
VIRY-CHATILLON;87681312;JOB;2024-05-03;2024;D;D;De 10h à 16h;959
NOINTEL-MOURS;87276758;JOB;2023-11-14;2023;H;H;De 10h à 16h;101
MAISONS-LAFFITTE;87386425;SAM;2023-11-18;2023;L;L3;De 10h à 16h;423
VIRY-CHATILLON;87681312;JOB;2024-05-03;2024;D;D;De 16h à 20h;534
NOISY-LE-ROI;87733659;JOB;2023-10-19;2023;T13;T13;Après 20h;17
MAISONS-LAFFITTE;87386425;DIM;2023-11-19;2023;L;L3;Après 20h;92
VIRY-CHATILLON;87681312;JOB;2024-12-03;2024;D;D;De 6h à 10h;472
NOISY-LE-SEC;87113217;SAM;2022-03-19;2022;E;E;Après 20h;1615
MAISONS-LAFFITTE;87386425;DIM;2023-11-19;2023;L;L3;De 16h à 20h;285
VIRY-CHATILLON;87681312;JOB;2024-02-04;2024;D;D;De 16h à 20h;523
NOISY-LE-SEC;87113217;SAM;2022-03-19;2022;E;E;De 6h à 10h;3744
MAISONS-LAFFITTE;87386425;JOB;2023-11-14;2023;L;L3;De 6h à 10h;1026
VITRY-SUR-SEINE;87545293;SAM;2017-04-22;2017;C;C;De 10h à 16h;2124
NOISY-LE-SEC;87113217;DIM;2022-03-20;2022;E;E;Avant 6h;139
MAISSE;87681486;JOB;2024-12-03;2024;D;D;Après 20h;0
VITRY-SUR-SEINE;87545293;DIM;2017-04-23;2017;C;C;Avant 6h;44
NOISY-LE-SEC;87113217;DIM;2022-03-20;2022;E;E;De 10h à 16h;6461
MAISSE;87681486;JOB;2024-12-03;2024;D;D;De 6h à 10h;148
VITRY-SUR-SEINE;87545293;DIM;2017-04-23;2017;C;C;De 16h à 20h;939
NOTRE-DAME-DES-ANGES;87704312;SAM;2021-09-18;2021;T4;T4;De 10h à 16h;27
MAISSE;87681486;JOB;2024-02-04;2024;D;D;Après 20h;2
VOSVES;87682500;SAM;2024-02-03;2024;D;D;De 6h à 10h;7
NOTRE-DAME-DES-ANGES;87704312;JOB;2021-09-21;2021;T4;T4;De 16h à 20h;261
MAISSE;87681486;JOB;2024-02-04;2024;D;D;De 16h à 20h;39
VOSVES;87682500;DIM;2024-03-03;2024;D;D;De 10h à 16h;11
NOTRE-DAME-DES-ANGES;87704312;JOB;2021-09-21;2021;T4;T4;De 6h à 10h;224
MALESHERBES;87684415;SAM;2024-02-03;2024;D;D;Après 20h;8
VULAINES-SUR-SEINE-SAMOREAU;87682443;DIM;2023-11-19;2023;R;R;Après 20h;6
ORANGIS-BOIS-DE-L'EPINE;87681346;SAM;2024-02-03;2024;D;D;De 6h à 10h;494
MALESHERBES;87684415;SAM;2024-02-03;2024;D;D;De 16h à 20h;55
VULAINES-SUR-SEINE-SAMOREAU;87682443;JOB;2023-11-14;2023;R;R;Après 20h;7
ORANGIS-BOIS-DE-L'EPINE;87681346;DIM;2024-03-03;2024;D;D;Après 20h;100
MALESHERBES;87684415;DIM;2024-03-03;2024;D;D;Après 20h;5
VULAINES-SUR-SEINE-SAMOREAU;87682443;JOB;2023-11-14;2023;R;R;De 16h à 20h;42
ORANGIS-BOIS-DE-L'EPINE;87681346;DIM;2024-03-03;2024;D;D;De 16h à 20h;482
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;J;J6;De 16h à 20h;539
YERRES;87682112;SAM;2024-02-03;2024;D;D;De 16h à 20h;715
ORANGIS-BOIS-DE-L'EPINE;87681346;JOB;2024-05-03;2024;D;D;De 6h à 10h;2148
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;N;N;Avant 6h;14
YERRES;87682112;JOB;2024-05-03;2024;D;D;Après 20h;115
ORGERUS-BEHOUST;87393447;DIM;2023-11-19;2023;N;N;De 10h à 16h;89
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;N;N;De 16h à 20h;173
YERRES;87682112;JOB;2024-05-03;2024;D;D;De 16h à 20h;956
ORGERUS-BEHOUST;87393447;DIM;2023-11-19;2023;N;N;De 6h à 10h;15
MANTES-LA-JOLIE;87381509;SAM;2023-11-18;2023;N;N;De 6h à 10h;149
ORGERUS-BEHOUST;87393447;JOB;2023-11-14;2023;N;N;De 10h à 16h;76
MANTES-LA-JOLIE;87381509;DIM;2023-11-19;2023;J;J6;De 10h à 16h;611
ORLY-VILLE;87546200;SAM;2017-04-22;2017;C;C;Après 20h;143
MANTES-LA-JOLIE;87381509;DIM;2023-11-19;2023;N;N;Après 20h;55
ORLY-VILLE;87546200;DIM;2017-04-23;2017;C;C;Avant 6h;28
MANTES-LA-JOLIE;87381509;JOB;2021-07-12;2021;J;J5;De 10h à 16h;802
ORMOY-VILLERS;87271585;SAM;2023-11-18;2023;K;K;De 16h à 20h;3
MANTES-LA-JOLIE;87381509;JOB;2021-07-12;2021;J;J5;De 16h à 20h;958
ORMOY-VILLERS;87271585;DIM;2023-11-19;2023;K;K;De 6h à 10h;0
MANTES-LA-JOLIE;87381509;JOB;2023-11-14;2023;J;J6;Avant 6h;109
ORMOY-VILLERS;87271585;JOB;2023-11-14;2023;K;K;Après 20h;1
MANTES-STATION;87381590;SAM;2021-04-12;2021;J;J5;De 16h à 20h;111
ORMOY-VILLERS;87271585;JOB;2023-11-14;2023;K;K;Avant 6h;4
MANTES-STATION;87381590;SAM;2023-11-18;2023;J;J6;De 10h à 16h;167
ORMOY-VILLERS;87271585;JOB;2023-11-14;2023;K;K;De 10h à 16h;5
MANTES-STATION;87381590;SAM;2023-11-18;2023;J;J6;De 16h à 20h;132
ORRY-LA-VILLE-COYE;87276279;SAM;2024-02-03;2024;D;D;Avant 6h;13
MANTES-STATION;87381590;DIM;2023-11-19;2023;J;J6;De 16h à 20h;98
ORRY-LA-VILLE-COYE;87276279;SAM;2024-02-03;2024;D;D;De 16h à 20h;83
MANTES-STATION;87381590;JOB;2023-11-14;2023;J;J6;Après 20h;32
ORRY-LA-VILLE-COYE;87276279;DIM;2024-03-03;2024;D;D;Après 20h;27
MANTES-STATION;87381590;JOB;2023-11-14;2023;J;J6;De 6h à 10h;165
OSNY;87381145;SAM;2023-11-18;2023;J;J6;De 16h à 20h;83
MARCHEZAIS-BROUE;87393470;DIM;2023-11-19;2023;N;N;De 6h à 10h;5
OSNY;87381145;DIM;2023-11-19;2023;J;J6;Après 20h;16
MARCHEZAIS-BROUE;87393470;JOB;2023-11-14;2023;N;N;De 16h à 20h;46
OSNY;87381145;JOB;2023-11-14;2023;J;J6;Après 20h;21
MAREIL-MARLY;87733667;DIM;2023-10-15;2023;T13;T13;Après 20h;12
OZOIR-LA-FERRIERE;87116020;SAM;2022-03-19;2022;E;E;De 10h à 16h;655
MAREIL-MARLY;87733667;DIM;2023-10-15;2023;T13;T13;De 6h à 10h;23
OZOIR-LA-FERRIERE;87116020;DIM;2022-03-20;2022;E;E;De 10h à 16h;553
MAREIL-MARLY;87733667;JOB;2023-10-19;2023;T13;T13;De 16h à 20h;103
OZOIR-LA-FERRIERE;87116020;JOB;2022-03-22;2022;E;E;Après 20h;78
MAREIL-SUR-MAULDRE;87381715;SAM;2023-11-18;2023;N;N;Après 20h;4
PANTIN;87113209;SAM;2022-03-19;2022;E;E;Après 20h;1060
MAREIL-SUR-MAULDRE;87381715;JOB;2023-11-14;2023;N;N;De 10h à 16h;37
PANTIN;87113209;SAM;2022-03-19;2022;E;E;De 10h à 16h;2866
MAREUIL-SUR-OURCQ;87116665;SAM;2023-09-16;2023;P;P;Avant 6h;0
PANTIN;87113209;DIM;2022-03-20;2022;E;E;De 6h à 10h;696
MAREUIL-SUR-OURCQ;87116665;SAM;2023-09-16;2023;P;P;De 16h à 20h;8
PARC-DES-EXPOSITIONS;87271486;DIM;2019-03-17;2019;B;B;Avant 6h;27
MAREUIL-SUR-OURCQ;87116665;SAM;2023-09-16;2023;P;P;De 6h à 10h;17
PARC-DES-EXPOSITIONS;87271486;DIM;2019-03-17;2019;B;B;De 6h à 10h;165
MARLES-EN-BRIE;87116228;DIM;2023-11-19;2023;P;P;De 10h à 16h;80
PARC-DES-EXPOSITIONS;87271486;JOB;2023-05-10;2023;B;B;Après 20h;310
MARLY-LE-ROI;87382465;SAM;2023-11-18;2023;L;L2;De 6h à 10h;295
PARC-DES-EXPOSITIONS;87271486;JOB;2023-05-10;2023;B;B;De 10h à 16h;1776
MARLY-LE-ROI;87382465;DIM;2023-11-19;2023;L;L2;De 10h à 16h;504
PARC-DES-EXPOSITIONS;87271486;JOB;2023-05-10;2023;B;B;De 6h à 10h;491
MARLY-LE-ROI;87382465;JOB;2023-11-14;2023;L;L2;Avant 6h;69
PARC-DES-EXPOSITIONS;87271486;JOB;2023-10-10;2023;B;B;Après 20h;27
MAROLLES-EN-HUREPOIX;87545186;SAM;2017-04-22;2017;C;C;De 16h à 20h;137
PARIS-AUSTERLITZ;87547026;SAM;2017-04-22;2017;C;C;De 10h à 16h;4867
MAROLLES-EN-HUREPOIX;87545186;SAM;2017-04-22;2017;C;C;De 6h à 10h;136
PARIS-AUSTERLITZ;87547026;DIM;2017-04-23;2017;C;C;Après 20h;2002
MASSY-PALAISEAU;87393579;SAM;2017-04-22;2017;C;C;Après 20h;333
PARIS-AUSTERLITZ;87547026;DIM;2017-04-23;2017;C;C;Avant 6h;72
MASSY-PALAISEAU;87393579;SAM;2017-04-22;2017;C;C;Avant 6h;26
PARIS-AUSTERLITZ;87547026;DIM;2017-04-23;2017;C;C;De 16h à 20h;3899
MASSY-PALAISEAU;87393579;SAM;2017-04-22;2017;C;C;De 10h à 16h;1212
PARIS-AUSTERLITZ;87547026;JOB;2017-04-25;2017;C;C;De 10h à 16h;5789
MASSY-PALAISEAU;87393579;SAM;2017-04-22;2017;C;C;De 6h à 10h;522
PARIS-EST;87113001;SAM;2023-09-16;2023;P;P;Après 20h;901
MASSY-PALAISEAU;87393579;JOB;2017-04-25;2017;C;C;Après 20h;350
PARIS-EST;87113001;SAM;2023-11-18;2023;P;P;De 16h à 20h;7289
MASSY-VERRIERES;87383281;SAM;2017-04-22;2017;C;C;De 6h à 10h;66
PARIS-EST;87113001;DIM;2023-11-19;2023;P;P;De 6h à 10h;1238
MASSY-VERRIERES;87383281;DIM;2017-04-23;2017;C;C;Après 20h;10
PARIS-EST;87113001;JOB;2023-11-14;2023;P;P;De 10h à 16h;5274
MASSY-VERRIERES;87383281;DIM;2017-04-23;2017;C;C;Avant 6h;3
PARIS-GARE-DE-LYON;87686030;SAM;2023-11-18;2023;R;R;De 10h à 16h;6132
MASSY-VERRIERES;87383281;JOB;2017-04-25;2017;C;C;Avant 6h;11
PARIS-GARE-DE-LYON;87686030;DIM;2023-11-19;2023;R;R;De 16h à 20h;2854
MASSY-VERRIERES;87383281;JOB;2017-04-25;2017;C;C;De 16h à 20h;128
PARIS-GARE-DE-LYON;87686030;DIM;2024-03-03;2024;D;D;De 6h à 10h;3277
MAULE;87381723;DIM;2023-11-19;2023;N;N;De 10h à 16h;134
PARIS-GARE-DU-NORD;87271031;SAM;2019-03-16;2019;B;B;Après 20h;20863
MAULE;87381723;DIM;2023-11-19;2023;N;N;De 16h à 20h;78
PARIS-GARE-DU-NORD;87271031;SAM;2023-11-18;2023;H;H;Avant 6h;265
MAULE;87381723;JOB;2023-11-14;2023;N;N;De 16h à 20h;150
PARIS-GARE-DU-NORD;87271031;SAM;2024-02-03;2024;D;D;De 6h à 10h;10504
MAURECOURT;87381483;DIM;2023-11-19;2023;J;J6;De 10h à 16h;212
PARIS-GARE-DU-NORD;87271031;DIM;2019-03-17;2019;B;B;Après 20h;12590
MAURECOURT;87381483;DIM;2023-11-19;2023;J;J6;De 6h à 10h;67
PARIS-GARE-DU-NORD;87271031;DIM;2023-11-19;2023;H;H;De 16h à 20h;14108
MAURECOURT;87381483;JOB;2023-11-14;2023;J;J6;Avant 6h;30
PARIS-GARE-DU-NORD;87271031;DIM;2024-03-03;2024;D;D;Après 20h;9294
MAURICE-AUDIN;87704270;SAM;2021-09-18;2021;T4;T4;Avant 6h;0
PARIS-GARE-DU-NORD;87271031;DIM;2024-03-03;2024;D;D;De 10h à 16h;24000
MAURICE-AUDIN;87704270;DIM;2021-12-09;2021;T4;T4;De 10h à 16h;557
PARIS-GARE-DU-NORD;87271031;JOB;2023-05-10;2023;B;B;De 6h à 10h;32039
MAURICE-AUDIN;87704270;JOB;2021-09-21;2021;T4;T4;De 10h à 16h;666
PARIS-GARE-DU-NORD;87271031;JOB;2023-10-10;2023;B;B;Après 20h;7388
MEAUX;87116103;SAM;2023-11-18;2023;P;P;De 6h à 10h;903
PARIS-GARE-DU-NORD;87271031;JOB;2023-11-14;2023;H;H;De 6h à 10h;10414
MEAUX;87116103;DIM;2023-09-17;2023;P;P;Après 20h;345
PARIS-GARE-DU-NORD;87271031;JOB;2024-05-03;2024;D;D;De 6h à 10h;24266
MEAUX;87116103;DIM;2023-09-17;2023;P;P;De 16h à 20h;1222
PARIS-SAINT-LAZARE;87384008;SAM;2021-04-12;2021;J;J5;Avant 6h;0
MEAUX;87116103;DIM;2023-09-17;2023;P;P;De 6h à 10h;553
PARIS-SAINT-LAZARE;87384008;SAM;2023-11-18;2023;J;J4;Après 20h;5367
MEAUX;87116103;JOB;2023-09-19;2023;P;P;De 6h à 10h;4270
PARIS-SAINT-LAZARE;87384008;SAM;2023-11-18;2023;J;J4;Avant 6h;100
MEAUX;87116103;JOB;2023-11-14;2023;P;P;Avant 6h;412
PARIS-SAINT-LAZARE;87384008;SAM;2023-11-18;2023;L;L2;De 6h à 10h;2093
MELUN;87682005;SAM;2023-11-18;2023;R;R;Après 20h;1096
PARIS-SAINT-LAZARE;87384008;SAM;2023-11-18;2023;L;L3;De 10h à 16h;5062
MELUN;87682005;SAM;2024-02-03;2024;D;D;Après 20h;420
PARIS-SAINT-LAZARE;87384008;DIM;2021-05-12;2021;J;J5;De 6h à 10h;212
